ID,Brand,Category,Sub_category,Sub_Sub_Category,Product_Name,SKU,Price,Offer_Price,Description,Product_Id,Image1,Image2,image3,image4,image5,,,
81,Lidl,Fresh Fruit,Stone Fruit,Stone Fruit,Peaches 500g,70224,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70224/401735_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70224/401736_orig.jpg,,,,,,
82,Lidl,Fresh Fruit,Stone Fruit,Stone Fruit,Nectarines 1kg,70223,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70223/401527_orig.jpg,,,,,,,
83,Lidl,Fresh Fruit,Stone Fruit,Stone Fruit,Peaches 1kg,70225,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70225/401528_orig.jpg,,,,,,,
84,Lidl,Fresh Fruit,Stone Fruit,Stone Fruit,Flat Nectarines  500g,70230,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70230/405356_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70230/405357_orig.jpg,,,,,,
85,Lidl,Fresh Fruit,Stone Fruit,Stone Fruit,Loose Nectarines PerKg,159793,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/159793/405355_orig.jpg,,,,,,,
86,Lidl,Fresh Fruit,Grapes,Grapes,Mixed Seedless Grapes 500g,70233,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70233/403682_orig.jpg,,,,,,,
87,Lidl,Fresh Fruit,Grapes,Grapes,White Grapes 500g,70235,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70235/402732_orig.jpg,,,,,,,
88,Lidl,Fresh Fruit,Grapes,Grapes,Black Grapes 500g,70232,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70232/402743_orig.jpg,,,,,,,
89,Lidl,Fresh Fruit,Grapes,Grapes,Organic Red Grapes 500g,87733,2.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87733/399850_orig.jpg,,,,,,,
90,Lidl,Fresh Fruit,Melon,Melon,Honeydew Melon,70239,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70239/402053_orig.jpg,,,,,,,
91,Lidl,Fresh Fruit,Melon,Melon,Galia Melon,70238,1.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70238/402050_orig.jpg,,,,,,,
92,Lidl,Fresh Fruit,Melon,Melon,Cantaloupe Melon,91132,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/91132/393372_orig.jpg,,,,,,,
93,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Loose Avocado per piece,70243,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70243/403588_orig.jpg,,,,,,,
94,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Ready To Eat Avocados,70245,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70245/403645_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70245/403646_orig.jpg,,,,,,
95,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Loose Mango 1piece,70250,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70250/403586_orig.jpg,,,,,,,
96,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Kiwis,70248,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70248/402750_orig.jpg,,,,,,,
97,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Avocados Net 700g,70244,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70244/403679_orig.jpg,,,,,,,
98,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Mixed Chillies 50g,70246,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70246/403652_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70246/403653_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70246/408063_orig.jpg,,,,,
99,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Pineapple,70242,1.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70242/403593_orig.jpg,,,,,,,
100,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Loose Pomegranate,70247,0.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70247/403595_orig.jpg,,,,,,,
101,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Organic Avocados,91168,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/91168/401888_orig.jpg,,,,,,,
102,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Ready To Eat Mangos,70251,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70251/403650_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70251/403651_orig.jpg,,,,,,
103,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Sweet Potatoes 800g,70253,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70253/405359_orig.jpg,,,,,,,
104,Lidl,Fresh Fruit,Exotic Fruit,Exotic Fruit,Rhubarb 500g,84649,1.25,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84649/402130_orig.jpg,,,,,,,
105,Lidl,Fresh Fruit,Berries,Berries,Blueberries 125g,70257,1.63,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70257/403720_orig.jpg,,,,,,,
106,Lidl,Fresh Fruit,Berries,Berries,Strawberries 400g,70256,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70256/403666_orig.jpg,,,,,,,
107,Lidl,Fresh Fruit,Berries,Berries,Irish Strawberries 250g,70255,2.19,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70255/403674_orig.jpg,,,,,,,
108,Lidl,Fresh Fruit,Berries,Berries,Blueberries 500g,70259,4.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70259/402131_orig.jpg,,,,,,,
109,Lidl,Fresh Fruit,Berries,Berries,Blueberries 250g,70258,3.09,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70258/403661_orig.jpg,,,,,,,
110,Lidl,Fresh Fruit,Berries,Berries,Blackberries 125g,87531,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87531/403671_orig.jpg,,,,,,,
111,Lidl,Fresh Fruit,Berries,Berries,Raspberries 300g,89075,3.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/89075/401889_orig.jpg,,,,,,,
112,Lidl,Fresh Fruit,Berries,Berries,Organic Blueberries 125g,87512,2.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87512/403119_orig.jpg,,,,,,,
113,Lidl,Fresh Fruit,Berries,Berries,Premium Strawberries 300g,90866,3.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/90866/401890_orig.jpg,,,,,,,
114,Lidl,Fresh Fruit,Berries,Berries,Premium Irish Raspberries 125g,70260,2.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70260/402140_orig.jpg,,,,,,,
115,Lidl,Fresh Fruit,Berries,Berries,Raspberries 150g 150g,258333,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/258333/399667_orig.jpg,,,,,,,
116,Lidl,Fresh Veg,Salad,Salad,Baby Leaf Spinach 250g,70273,1.05,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70273/403760_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70273/403761_orig.jpg,,,,,,
117,Lidl,Fresh Veg,Salad,Salad,Iceberg Lettuce per piece,70266,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70266/403624_orig.jpg,,,,,,,
118,Lidl,Fresh Veg,Salad,Salad,Little Gem Lettuce  2pack,70272,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70272/395175_orig.jpg,,,,,,,
119,Lidl,Fresh Veg,Salad,Salad,Irish Rocket Leaves 75g,75443,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/75443/403705_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/75443/403706_orig.jpg,,,,,,
120,Lidl,Fresh Veg,Salad,Salad,Irish Butterhead Lettuce per pack,70268,0.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70268/403762_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70268/403763_orig.jpg,,,,,,
121,Lidl,Fresh Veg,Salad,Salad,Salad Trio per pack,70269,1.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70269/403701_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70269/403702_orig.jpg,,,,,,
122,Lidl,Fresh Veg,Salad,Salad,Purple Crown Lettuce 2 Pieces,91069,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/91069/401906_orig.jpg,,,,,,,
123,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Courgettes 500g,70284,0.99,0.59,Please see photos for Allergy and Nutritional information.,1663194,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70284/402054_orig.jpg,,,,,,,
124,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Cucumber per piece,70277,0.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70277/403607_orig.jpg,,,,,,,
125,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Green Beans 220g,70276,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70276/403619_orig.jpg,,,,,,,
126,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Snack Cucumbers each,70279,1.85,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70279/403749_orig.jpg,,,,,,,
127,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Asparagus 250g,70282,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70282/403606_orig.jpg,,,,,,,
128,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Leeks 500g,70280,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70280/403694_orig.jpg,,,,,,,
129,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Radish 250g,70281,0.75,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70281/403744_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70281/403745_orig.jpg,,,,,,
130,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Wild Cucumber,237135,0.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/237135/399420_orig.jpg,,,,,,,
131,Lidl,Fresh Veg,Delicate Vegetables,Delicate Vegetables,Organic Spinach 200g,233590,2.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/233590/400126_orig.jpg,,,,,,,
132,Lidl,Fresh Veg,Tomatoes,Tomatoes,Cherry Tomatoes 250g,70288,0.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70288/394643_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70288/394642_orig.jpg,,,,,,
133,Lidl,Fresh Veg,Tomatoes,Tomatoes,Salad Tomatoes 6 Pieces ,70294,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70294/403730_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70294/403731_orig.jpg,,,,,,
134,Lidl,Fresh Veg,Tomatoes,Tomatoes,Baby Plum Tomatoes 250g,70289,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70289/403618_orig.jpg,,,,,,,
135,Lidl,Fresh Veg,Tomatoes,Tomatoes,Cherry Vine Tomatoes 500g,70286,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70286/405515_orig.jpg,,,,,,,
136,Lidl,Fresh Veg,Tomatoes,Tomatoes,Plum Tomatoes Per Pack,70292,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70292/402824_orig.jpg,,,,,,,
137,Lidl,Fresh Veg,Tomatoes,Tomatoes,Organic Cherry Tomatoes Per Pack,70354,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70354/403748_orig.jpg,,,,,,,
138,Lidl,Fresh Veg,Tomatoes,Tomatoes,Snack Tomatoes 250g,70290,2.19,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70290/403700_orig.jpg,,,,,,,
139,Lidl,Fresh Veg,Tomatoes,Tomatoes,Piccolo Tomatoes Per Pack,70287,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70287/403528_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70287/403529_orig.jpg,,,,,,
140,Lidl,Fresh Veg,Tomatoes,Tomatoes,Organic Vine Tomatoes Per Pack,246242,2.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246242/399848_orig.jpg,,,,,,,
141,Lidl,Fresh Veg,Tomatoes,Tomatoes,Strabena Tomatoes 250g,70285,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70285/398808_orig.jpg,,,,,,,
142,Lidl,Fresh Veg,Peppers,Peppers,Mixed Peppers 3pack,70297,1.59,0.99,Please see photos for Allergy and Nutritional information.,1664109,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70297/403638_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70297/403639_orig.jpg,,,,,,
143,Lidl,Fresh Veg,Peppers,Peppers,Loose Red Pepper 1piece,70298,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70298/403602_orig.jpg,,,,,,,
144,Lidl,Fresh Veg,Peppers,Peppers,Sweet Red Peppers 2 pieces,70299,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70299/403631_orig.jpg,,,,,,,
145,Lidl,Fresh Veg,Peppers,Peppers,Sweet Mixed Peppers  piece,182839,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182839/400640_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182839/400641_orig.jpg,,,,,,
146,Lidl,Fresh Veg,Peppers,Peppers,Organic Mixed Peppers 2 pieces,76483,2.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/76483/403675_orig.jpg,,,,,,,
147,Lidl,Fresh Veg,Peppers,Peppers,Twin Pack Peppers per pack,255030,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/255030/399680_orig.jpg,,,,,,,
148,Lidl,Fresh Veg,Peppers,Peppers,Mini Seedless Mixed Peppers 250g,182837,2.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182837/400644_orig.jpg,,,,,,,
149,Lidl,Fresh Veg,Chunky Vegetables,Chunky Vegetables,Turnip 1piece,70305,0.89,0.49,Please see photos for Allergy and Nutritional information.,1664048,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70305/403600_orig.jpg,,,,,,,
150,Lidl,Fresh Veg,Chunky Vegetables,Chunky Vegetables,Carrots  1kg,70307,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70307/397080_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70307/397081_orig.jpg,,,,,,
151,Lidl,Fresh Veg,Chunky Vegetables,Chunky Vegetables,Organic Carrots 750g,70355,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70355/410427_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70355/410428_orig.jpg,,,,,,
152,Lidl,Fresh Veg,Chunky Vegetables,Chunky Vegetables,Garlic 200g,70304,0.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70304/403678_orig.jpg,,,,,,,
153,Lidl,Fresh Veg,Chunky Vegetables,Chunky Vegetables,Celery  per bunch,70314,0.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70314/399081_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70314/399082_orig.jpg,,,,,,
